tran_id,store_id,member_id,tran_dt
2020-04-15T19:57:01.673997_89_1,3,1100,2020-01-07
2020-04-15T19:57:01.673997_89_2,3,1100,2021-01-07
2020-04-15T19:57:01.673997_90,1,1856,2019-01-07
2020-04-15T19:57:01.673997_90_1,1,1856,2020-01-07
2020-04-15T19:57:01.673997_90_2,1,1856,2021-01-07
2020-04-15T19:57:01.673997_91,2,1272,2019-01-07
2020-04-15T19:57:01.673997_91_1,2,1272,2020-01-07
2020-04-15T19:57:01.673997_91_2,2,1272,2021-01-07
2020-04-15T19:57:01.673997_92,2,1222,2019-01-08
2020-04-15T19:57:01.673997_92_1,2,1222,2020-01-08
2020-04-15T19:57:01.673997_92_2,2,1222,2021-01-08
2020-04-15T19:57:01.673997_93,3,1085,2019-01-08
2020-04-15T19:57:01.673997_93_1,3,1085,2020-01-08
2020-04-15T19:57:01.673997_93_2,3,1085,2021-01-08
2020-04-15T19:57:01.673997_94,3,1856,2019-01-08
2020-04-15T19:57:01.673997_94_1,3,1856,2020-01-08
2020-04-15T19:57:01.673997_94_2,3,1856,2021-01-08
2020-04-15T19:57:01.673997_95,2,1884,2019-01-08
2020-04-15T19:57:01.673997_95_1,2,1884,2020-01-08
2020-04-15T19:57:01.673997_95_2,2,1884,2021-01-08
2020-04-15T19:57:01.673997_96,3,1595,2019-01-08
2020-04-15T19:57:01.673997_96_1,3,1595,2020-01-08
2020-04-15T19:57:01.673997_96_2,3,1595,2021-01-08
2020-04-15T19:57:01.673997_97,3,1371,2019-01-08
2020-04-15T19:57:01.673997_97_1,3,1371,2020-01-08
2020-04-15T19:57:01.673997_97_2,3,1371,2021-01-08
2020-04-15T19:57:01.673997_98,3,1368,2019-01-08
2020-04-15T19:57:01.673997_98_1,3,1368,2020-01-08
2020-04-15T19:57:01.673997_98_2,3,1368,2021-01-08
2020-04-15T19:57:01.673997_99,2,1333,2019-01-08
2020-04-15T19:57:01.673997_99_1,2,1333,2020-01-08
2020-04-15T19:57:01.673997_99_2,2,1333,2021-01-08
2020-04-15T19:57:01.674997_159,3,1452,2019-01-13
2020-04-15T19:57:01.674997_159_1,3,1452,2020-01-13
2020-04-15T19:57:01.674997_159_2,3,1452,2021-01-13
2020-04-15T19:57:01.674997_160,1,1413,2019-01-13
2020-04-15T19:57:01.674997_160_1,1,1413,2020-01-13
2020-04-15T19:57:01.674997_160_2,1,1413,2021-01-13
2020-04-15T19:57:01.674997_161,1,1010,2019-01-13
2020-04-15T19:57:01.674997_161_1,1,1010,2020-01-13
2020-04-15T19:57:01.674997_161_2,1,1010,2021-01-13
2020-04-15T19:57:01.674997_162,3,1413,2019-01-13
2020-04-15T19:57:01.674997_162_1,3,1413,2020-01-13
2020-04-15T19:57:01.674997_162_2,3,1413,2021-01-13
2020-04-15T19:57:01.674997_163,1,1660,2019-01-13
2020-04-15T19:57:01.674997_163_1,1,1660,2020-01-13
2020-04-15T19:57:01.674997_163_2,1,1660,2021-01-13
2020-04-15T19:57:01.674997_164,2,1142,2019-01-13
2020-04-15T19:57:01.674997_164_1,2,1142,2020-01-13
2020-04-15T19:57:01.674997_164_2,2,1142,2021-01-13
2020-04-15T19:57:01.674997_165,2,1675,2019-01-13
2020-04-15T19:57:01.674997_165_1,2,1675,2020-01-13
2020-04-15T19:57:01.674997_165_2,2,1675,2021-01-13
2020-04-15T19:57:01.674997_166,2,1798,2019-01-13
2020-04-15T19:57:01.674997_166_1,2,1798,2020-01-13
2020-04-15T19:57:01.674997_166_2,2,1798,2021-01-13
2020-04-15T19:57:01.674997_167,3,1454,2019-01-13
2020-04-15T19:57:01.674997_167_1,3,1454,2020-01-13
2020-04-15T19:57:01.674997_167_2,3,1454,2021-01-13
2020-04-15T19:57:01.674997_168,2,1194,2019-01-13
2020-04-15T19:57:01.674997_168_1,2,1194,2020-01-13
2020-04-15T19:57:01.674997_168_2,2,1194,2021-01-13
2020-04-15T19:57:01.674997_169,1,1292,2019-01-13
2020-04-15T19:57:01.674997_169_1,1,1292,2020-01-13
2020-04-15T19:57:01.674997_169_2,1,1292,2021-01-13
2020-04-15T19:57:01.674997_170,2,1798,2019-01-13
2020-04-15T19:57:01.674997_170_1,2,1798,2020-01-13
2020-04-15T19:57:01.674997_170_2,2,1798,2021-01-13
2020-04-15T19:57:01.674997_171,3,1371,2019-01-13
2020-04-15T19:57:01.674997_171_1,3,1371,2020-01-13
2020-04-15T19:57:01.674997_171_2,3,1371,2021-01-13
2020-04-15T19:57:01.674997_172,3,1506,2019-01-13
2020-04-15T19:57:01.674997_172_1,3,1506,2020-01-13
2020-04-15T19:57:01.674997_172_2,3,1506,2021-01-13
2020-04-15T19:57:01.674997_173,3,1294,2019-01-14
2020-04-15T19:57:01.674997_173_1,3,1294,2020-01-14
2020-04-15T19:57:01.674997_173_2,3,1294,2021-01-14
2020-04-15T19:57:01.674997_174,3,1164,2019-01-14
2020-04-15T19:57:01.674997_174_1,3,1164,2020-01-14
2020-04-15T19:57:01.674997_174_2,3,1164,2021-01-14
2020-04-15T19:57:01.674997_175,3,1520,2019-01-14
2020-04-15T19:57:01.674997_175_1,3,1520,2020-01-14
2020-04-15T19:57:01.674997_175_2,3,1520,2021-01-14
2020-04-15T19:57:01.674997_176,2,1487,2019-01-14
2020-04-15T19:57:01.674997_176_1,2,1487,2020-01-14
2020-04-15T19:57:01.674997_176_2,2,1487,2021-01-14
2020-04-15T19:57:01.674997_177,3,1632,2019-01-14
2020-04-15T19:57:01.674997_177_1,3,1632,2020-01-14
2020-04-15T19:57:01.674997_177_2,3,1632,2021-01-14
2020-04-15T19:57:01.674997_178,3,1194,2019-01-14
2020-04-15T19:57:01.674997_178_1,3,1194,2020-01-14
2020-04-15T19:57:01.674997_178_2,3,1194,2021-01-14
2020-04-15T19:57:01.674997_179,2,1992,2019-01-14
2020-04-15T19:57:01.674997_179_1,2,1992,2020-01-14
2020-04-15T19:57:01.674997_179_2,2,1992,2021-01-14
2020-04-15T19:57:01.674997_180,3,1307,2019-01-14
2020-04-15T19:57:01.674997_180_1,3,1307,2020-01-14
2020-04-15T19:57:01.674997_180_2,3,1307,2021-01-14
2020-04-15T19:57:01.674997_181,3,1030,2019-01-14
2020-04-15T19:57:01.674997_181_1,3,1030,2020-01-14
2020-04-15T19:57:01.674997_181_2,3,1030,2021-01-14
2020-04-15T19:57:01.674997_182,3,1942,2019-01-14
2020-04-15T19:57:01.674997_182_1,3,1942,2020-01-14
2020-04-15T19:57:01.674997_182_2,3,1942,2021-01-14
2020-04-15T19:57:01.674997_183,2,1701,2019-01-14
2020-04-15T19:57:01.674997_183_1,2,1701,2020-01-14
2020-04-15T19:57:01.674997_183_2,2,1701,2021-01-14
2020-04-15T19:57:01.674997_184,2,1366,2019-01-15
2020-04-15T19:57:01.674997_184_1,2,1366,2020-01-15
2020-04-15T19:57:01.674997_184_2,2,1366,2021-01-15
2020-04-15T19:57:01.674997_185,2,1684,2019-01-15
2020-04-15T19:57:01.674997_185_1,2,1684,2020-01-15
2020-04-15T19:57:01.674997_185_2,2,1684,2021-01-15
2020-04-15T19:57:01.674997_186,1,1031,2019-01-15
2020-04-15T19:57:01.674997_186_1,1,1031,2020-01-15
2020-04-15T19:57:01.674997_186_2,1,1031,2021-01-15
2020-04-15T19:57:01.674997_187,1,1460,2019-01-15
2020-04-15T19:57:01.674997_187_1,1,1460,2020-01-15
2020-04-15T19:57:01.674997_187_2,1,1460,2021-01-15
2020-04-15T19:57:01.674997_188,3,1234,2019-01-15
2020-04-15T19:57:01.674997_188_1,3,1234,2020-01-15
2020-04-15T19:57:01.674997_188_2,3,1234,2021-01-15
2020-04-15T19:57:01.674997_189,2,1335,2019-01-15
2020-04-15T19:57:01.674997_189_1,2,1335,2020-01-15
2020-04-15T19:57:01.674997_189_2,2,1335,2021-01-15
2020-04-15T19:57:01.674997_190,3,1277,2019-01-15
2020-04-15T19:57:01.674997_190_1,3,1277,2020-01-15
2020-04-15T19:57:01.674997_190_2,3,1277,2021-01-15
2020-04-15T19:57:01.674997_191,3,1973,2019-01-15
2020-04-15T19:57:01.674997_191_1,3,1973,2020-01-15
2020-04-15T19:57:01.674997_191_2,3,1973,2021-01-15
2020-04-15T19:57:01.674997_192,2,1509,2019-01-15
2020-04-15T19:57:01.674997_192_1,2,1509,2020-01-15
2020-04-15T19:57:01.674997_192_2,2,1509,2021-01-15
2020-04-15T19:57:01.674997_193,3,1620,2019-01-15
2020-04-15T19:57:01.674997_193_1,3,1620,2020-01-15
2020-04-15T19:57:01.674997_193_2,3,1620,2021-01-15
2020-04-15T19:57:01.674997_194,2,1923,2019-01-15
2020-04-15T19:57:01.674997_194_1,2,1923,2020-01-15
2020-04-15T19:57:01.674997_194_2,2,1923,2021-01-15
2020-04-15T19:57:01.674997_195,3,1540,2019-01-15
2020-04-15T19:57:01.674997_195_1,3,1540,2020-01-15
2020-04-15T19:57:01.674997_195_2,3,1540,2021-01-15
2020-04-15T19:57:01.674997_196,3,1973,2019-01-16
2020-04-15T19:57:01.674997_196_1,3,1973,2020-01-16
2020-04-15T19:57:01.674997_196_2,3,1973,2021-01-16
2020-04-15T19:57:01.674997_197,2,1310,2019-01-16
2020-04-15T19:57:01.674997_197_1,2,1310,2020-01-16
2020-04-15T19:57:01.674997_197_2,2,1310,2021-01-16
2020-04-15T19:57:01.674997_198,2,1675,2019-01-16
2020-04-15T19:57:01.674997_198_1,2,1675,2020-01-16
2020-04-15T19:57:01.674997_198_2,2,1675,2021-01-16
2020-04-15T19:57:01.674997_199,1,1580,2019-01-16
2020-04-15T19:57:01.674997_199_1,1,1580,2020-01-16
2020-04-15T19:57:01.674997_199_2,1,1580,2021-01-16
2020-04-15T19:57:01.674997_200,2,1294,2019-01-16
2020-04-15T19:57:01.674997_200_1,2,1294,2020-01-16
2020-04-15T19:57:01.674997_200_2,2,1294,2021-01-16
2020-04-15T19:57:01.674997_201,1,1706,2019-01-16
2020-04-15T19:57:01.674997_201_1,1,1706,2020-01-16
2020-04-15T19:57:01.674997_201_2,1,1706,2021-01-16
2020-04-15T19:57:01.674997_202,3,1414,2019-01-16
2020-04-15T19:57:01.674997_202_1,3,1414,2020-01-16
2020-04-15T19:57:01.674997_202_2,3,1414,2021-01-16
2020-04-15T19:57:01.674997_203,3,1487,2019-01-16
2020-04-15T19:57:01.674997_203_1,3,1487,2020-01-16
2020-04-15T19:57:01.674997_203_2,3,1487,2021-01-16
2020-04-15T19:57:01.674997_204,2,1101,2019-01-17
2020-04-15T19:57:01.674997_204_1,2,1101,2020-01-17
2020-04-15T19:57:01.674997_204_2,2,1101,2021-01-17
2020-04-15T19:57:01.674997_205,1,1336,2019-01-17
2020-04-15T19:57:01.674997_205_1,1,1336,2020-01-17
2020-04-15T19:57:01.674997_205_2,1,1336,2021-01-17
2020-04-15T19:57:01.674997_206,2,1570,2019-01-17
2020-04-15T19:57:01.674997_206_1,2,1570,2020-01-17
2020-04-15T19:57:01.674997_206_2,2,1570,2021-01-17
2020-04-15T19:57:01.674997_207,2,1361,2019-01-17
2020-04-15T19:57:01.674997_207_1,2,1361,2020-01-17
2020-04-15T19:57:01.674997_207_2,2,1361,2021-01-17
2020-04-15T19:57:01.674997_208,3,1331,2019-01-17
2020-04-15T19:57:01.674997_208_1,3,1331,2020-01-17
2020-04-15T19:57:01.674997_208_2,3,1331,2021-01-17
2020-04-15T19:57:01.674997_209,1,1997,2019-01-17
2020-04-15T19:57:01.674997_209_1,1,1997,2020-01-17
2020-04-15T19:57:01.674997_209_2,1,1997,2021-01-17
2020-04-15T19:57:01.674997_210,1,1452,2019-01-17
2020-04-15T19:57:01.674997_210_1,1,1452,2020-01-17
2020-04-15T19:57:01.674997_210_2,1,1452,2021-01-17
2020-04-15T19:57:01.674997_211,3,1085,2019-01-17
2020-04-15T19:57:01.674997_211_1,3,1085,2020-01-17
2020-04-15T19:57:01.674997_211_2,3,1085,2021-01-17
2020-04-15T19:57:01.674997_212,3,1589,2019-01-17
2020-04-15T19:57:01.674997_212_1,3,1589,2020-01-17
2020-04-15T19:57:01.674997_212_2,3,1589,2021-01-17
2020-04-15T19:57:01.674997_213,3,1697,2019-01-17
2020-04-15T19:57:01.674997_213_1,3,1697,2020-01-17
2020-04-15T19:57:01.674997_213_2,3,1697,2021-01-17
2020-04-15T19:57:01.674997_214,2,1200,2019-01-17
2020-04-15T19:57:01.674997_214_1,2,1200,2020-01-17
2020-04-15T19:57:01.674997_214_2,2,1200,2021-01-17
2020-04-15T19:57:01.674997_215,1,1660,2019-01-18
2020-04-15T19:57:01.674997_215_1,1,1660,2020-01-18
2020-04-15T19:57:01.674997_215_2,1,1660,2021-01-18
2020-04-15T19:57:01.674997_216,1,1031,2019-01-18
2020-04-15T19:57:01.674997_216_1,1,1031,2020-01-18
2020-04-15T19:57:01.674997_216_2,1,1031,2021-01-18
2020-04-15T19:57:01.674997_217,2,1489,2019-01-18
2020-04-15T19:57:01.674997_217_1,2,1489,2020-01-18
2020-04-15T19:57:01.674997_217_2,2,1489,2021-01-18
2020-04-15T19:57:01.674997_218,1,1928,2019-01-18
2020-04-15T19:57:01.674997_218_1,1,1928,2020-01-18
2020-04-15T19:57:01.674997_218_2,1,1928,2021-01-18
2020-04-15T19:57:01.674997_219,3,1289,2019-01-18
2020-04-15T19:57:01.674997_219_1,3,1289,2020-01-18
2020-04-15T19:57:01.674997_219_2,3,1289,2021-01-18
2020-04-15T19:57:01.674997_220,3,1511,2019-01-18
2020-04-15T19:57:01.674997_220_1,3,1511,2020-01-18
2020-04-15T19:57:01.674997_220_2,3,1511,2021-01-18
2020-04-15T19:57:01.674997_221,2,1087,2019-01-18
2020-04-15T19:57:01.674997_221_1,2,1087,2020-01-18
2020-04-15T19:57:01.674997_221_2,2,1087,2021-01-18
2020-04-15T19:57:01.674997_222,3,1422,2019-01-18
2020-04-15T19:57:01.674997_222_1,3,1422,2020-01-18
2020-04-15T19:57:01.674997_222_2,3,1422,2021-01-18
2020-04-15T19:57:01.674997_223,1,1540,2019-01-18
2020-04-15T19:57:01.674997_223_1,1,1540,2020-01-18
2020-04-15T19:57:01.674997_223_2,1,1540,2021-01-18
2020-04-15T19:57:01.675997_224,1,1460,2019-01-19
2020-04-15T19:57:01.675997_224_1,1,1460,2020-01-19
2020-04-15T19:57:01.675997_224_2,1,1460,2021-01-19
2020-04-15T19:57:01.675997_225,2,1074,2019-01-19
2020-04-15T19:57:01.675997_225_1,2,1074,2020-01-19
2020-04-15T19:57:01.675997_225_2,2,1074,2021-01-19
2020-04-15T19:57:01.675997_226,2,1625,2019-01-19
2020-04-15T19:57:01.675997_226_1,2,1625,2020-01-19
2020-04-15T19:57:01.675997_226_2,2,1625,2021-01-19
2020-04-15T19:57:01.675997_227,1,1422,2019-01-19
2020-04-15T19:57:01.675997_227_1,1,1422,2020-01-19
2020-04-15T19:57:01.675997_227_2,1,1422,2021-01-19
2020-04-15T19:57:01.675997_228,1,1134,2019-01-19
2020-04-15T19:57:01.675997_228_1,1,1134,2020-01-19
2020-04-15T19:57:01.675997_228_2,1,1134,2021-01-19
2020-04-15T19:57:01.675997_229,3,1200,2019-01-19
2020-04-15T19:57:01.675997_229_1,3,1200,2020-01-19
2020-04-15T19:57:01.675997_229_2,3,1200,2021-01-19
2020-04-15T19:57:01.675997_230,2,1795,2019-01-19
2020-04-15T19:57:01.675997_230_1,2,1795,2020-01-19
2020-04-15T19:57:01.675997_230_2,2,1795,2021-01-19
2020-04-15T19:57:01.675997_231,1,1636,2019-01-19
2020-04-15T19:57:01.675997_231_1,1,1636,2020-01-19
2020-04-15T19:57:01.675997_231_2,1,1636,2021-01-19
2020-04-15T19:57:01.675997_232,2,1277,2019-01-19
2020-04-15T19:57:01.675997_232_1,2,1277,2020-01-19
2020-04-15T19:57:01.675997_232_2,2,1277,2021-01-19
2020-04-15T19:57:01.675997_233,3,1856,2019-01-19
2020-04-15T19:57:01.675997_233_1,3,1856,2020-01-19
2020-04-15T19:57:01.675997_233_2,3,1856,2021-01-19
2020-04-15T19:57:01.675997_234,1,1292,2019-01-19
2020-04-15T19:57:01.675997_234_1,1,1292,2020-01-19
2020-04-15T19:57:01.675997_234_2,1,1292,2021-01-19
2020-04-15T19:57:01.675997_235,1,1454,2019-01-19
2020-04-15T19:57:01.675997_235_1,1,1454,2020-01-19
2020-04-15T19:57:01.675997_235_2,1,1454,2021-01-19
2020-04-15T19:57:01.675997_236,1,1595,2019-01-19
2020-04-15T19:57:01.675997_236_1,1,1595,2020-01-19
2020-04-15T19:57:01.675997_236_2,1,1595,2021-01-19
2020-04-15T19:57:01.675997_237,1,1372,2019-01-19
2020-04-15T19:57:01.675997_237_1,1,1372,2020-01-19
2020-04-15T19:57:01.675997_237_2,1,1372,2021-01-19
2020-04-15T19:57:01.675997_238,3,1625,2019-01-19
2020-04-15T19:57:01.675997_238_1,3,1625,2020-01-19
2020-04-15T19:57:01.675997_238_2,3,1625,2021-01-19
2020-04-15T19:57:01.675997_239,2,1031,2019-01-19
2020-04-15T19:57:01.675997_239_1,2,1031,2020-01-19
2020-04-15T19:57:01.675997_239_2,2,1031,2021-01-19
2020-04-15T19:57:01.675997_240,2,1632,2019-01-19
2020-04-15T19:57:01.675997_240_1,2,1632,2020-01-19
2020-04-15T19:57:01.675997_240_2,2,1632,2021-01-19
2020-04-15T19:57:01.675997_241,3,1361,2019-01-19
2020-04-15T19:57:01.675997_241_1,3,1361,2020-01-19
2020-04-15T19:57:01.675997_241_2,3,1361,2021-01-19
2020-04-15T19:57:01.675997_242,2,1460,2019-01-19
2020-04-15T19:57:01.675997_242_1,2,1460,2020-01-19
2020-04-15T19:57:01.675997_242_2,2,1460,2021-01-19
2020-04-15T19:57:01.675997_243,3,1992,2019-01-19
2020-04-15T19:57:01.675997_243_1,3,1992,2020-01-19
2020-04-15T19:57:01.675997_243_2,3,1992,2021-01-19
2020-04-15T19:57:01.675997_244,3,1031,2019-01-19
2020-04-15T19:57:01.675997_244_1,3,1031,2020-01-19
2020-04-15T19:57:01.675997_244_2,3,1031,2021-01-19
2020-04-15T19:57:01.675997_245,3,1967,2019-01-19
2020-04-15T19:57:01.675997_245_1,3,1967,2020-01-19
2020-04-15T19:57:01.675997_245_2,3,1967,2021-01-19
2020-04-15T19:57:01.675997_246,1,1101,2019-01-19
2020-04-15T19:57:01.675997_246_1,1,1101,2020-01-19
2020-04-15T19:57:01.675997_246_2,1,1101,2021-01-19
2020-04-15T19:57:01.675997_247,3,1333,2019-01-20
2020-04-15T19:57:01.675997_247_1,3,1333,2020-01-20
2020-04-15T19:57:01.675997_247_2,3,1333,2021-01-20
2020-04-15T19:57:01.675997_248,3,1675,2019-01-20
2020-04-15T19:57:01.675997_248_1,3,1675,2020-01-20
2020-04-15T19:57:01.675997_248_2,3,1675,2021-01-20
2020-04-15T19:57:01.675997_249,1,1277,2019-01-20
2020-04-15T19:57:01.675997_249_1,1,1277,2020-01-20
2020-04-15T19:57:01.675997_249_2,1,1277,2021-01-20
2020-04-15T19:57:01.675997_250,3,1506,2019-01-20
2020-04-15T19:57:01.675997_250_1,3,1506,2020-01-20
2020-04-15T19:57:01.675997_250_2,3,1506,2021-01-20
2020-04-15T19:57:01.675997_251,2,1923,2019-01-20
2020-04-15T19:57:01.675997_251_1,2,1923,2020-01-20
2020-04-15T19:57:01.675997_251_2,2,1923,2021-01-20
2020-04-15T19:57:01.675997_252,2,1506,2019-01-20
2020-04-15T19:57:01.675997_252_1,2,1506,2020-01-20
2020-04-15T19:57:01.675997_252_2,2,1506,2021-01-20
2020-04-15T19:57:01.675997_253,1,1294,2019-01-20
2020-04-15T19:57:01.675997_253_1,1,1294,2020-01-20
2020-04-15T19:57:01.675997_253_2,1,1294,2021-01-20
2020-04-15T19:57:01.675997_254,2,1371,2019-01-20
2020-04-15T19:57:01.675997_254_1,2,1371,2020-01-20
2020-04-15T19:57:01.675997_254_2,2,1371,2021-01-20
2020-04-15T19:57:01.675997_255,1,1298,2019-01-20
2020-04-15T19:57:01.675997_255_1,1,1298,2020-01-20
2020-04-15T19:57:01.675997_255_2,1,1298,2021-01-20
2020-04-15T19:57:01.675997_256,1,1632,2019-01-20
2020-04-15T19:57:01.675997_256_1,1,1632,2020-01-20
2020-04-15T19:57:01.675997_256_2,1,1632,2021-01-20
2020-04-15T19:57:01.675997_257,2,1973,2019-01-20
2020-04-15T19:57:01.675997_257_1,2,1973,2020-01-20
2020-04-15T19:57:01.675997_257_2,2,1973,2021-01-20
2020-04-15T19:57:01.675997_258,3,1333,2019-01-20
2020-04-15T19:57:01.675997_258_1,3,1333,2020-01-20
2020-04-15T19:57:01.675997_258_2,3,1333,2021-01-20
2020-04-15T19:57:01.675997_259,2,1200,2019-01-20
2020-04-15T19:57:01.675997_259_1,2,1200,2020-01-20
2020-04-15T19:57:01.675997_259_2,2,1200,2021-01-20
2020-04-15T19:57:01.675997_260,1,1100,2019-01-20
2020-04-15T19:57:01.675997_260_1,1,1100,2020-01-20
2020-04-15T19:57:01.675997_260_2,1,1100,2021-01-20
2020-04-15T19:57:01.675997_261,3,1307,2019-01-20
2020-04-15T19:57:01.675997_261_1,3,1307,2020-01-20
2020-04-15T19:57:01.675997_261_2,3,1307,2021-01-20
2020-04-15T19:57:01.675997_262,2,1701,2019-01-20
2020-04-15T19:57:01.675997_262_1,2,1701,2020-01-20
2020-04-15T19:57:01.675997_262_2,2,1701,2021-01-20
2020-04-15T19:57:01.675997_263,2,1706,2019-01-20
2020-04-15T19:57:01.675997_263_1,2,1706,2020-01-20
2020-04-15T19:57:01.675997_263_2,2,1706,2021-01-20
2020-04-15T19:57:01.675997_264,2,1061,2019-01-20
2020-04-15T19:57:01.675997_264_1,2,1061,2020-01-20
2020-04-15T19:57:01.675997_264_2,2,1061,2021-01-20
2020-04-15T19:57:01.675997_265,1,1765,2019-01-20
2020-04-15T19:57:01.675997_265_1,1,1765,2020-01-20
2020-04-15T19:57:01.675997_265_2,1,1765,2021-01-20
2020-04-15T19:57:01.675997_266,3,1636,2019-01-20
2020-04-15T19:57:01.675997_266_1,3,1636,2020-01-20
2020-04-15T19:57:01.675997_266_2,3,1636,2021-01-20
2020-04-15T19:57:01.675997_267,1,1765,2019-01-20
2020-04-15T19:57:01.675997_267_1,1,1765,2020-01-20
2020-04-15T19:57:01.675997_267_2,1,1765,2021-01-20
2020-04-15T19:57:01.675997_268,3,1856,2019-01-20
2020-04-15T19:57:01.675997_268_1,3,1856,2020-01-20
2020-04-15T19:57:01.675997_268_2,3,1856,2021-01-20
2020-04-15T19:57:01.675997_269,2,1595,2019-01-20
2020-04-15T19:57:01.675997_269_1,2,1595,2020-01-20
2020-04-15T19:57:01.675997_269_2,2,1595,2021-01-20
2020-04-15T19:57:01.675997_270,3,1232,2019-01-21
2020-04-15T19:57:01.675997_270_1,3,1232,2020-01-21
2020-04-15T19:57:01.675997_270_2,3,1232,2021-01-21
2020-04-15T19:57:01.675997_271,1,1509,2019-01-21
2020-04-15T19:57:01.675997_271_1,1,1509,2020-01-21
2020-04-15T19:57:01.675997_271_2,1,1509,2021-01-21
2020-04-15T19:57:01.675997_272,3,1761,2019-01-21
2020-04-15T19:57:01.675997_272_1,3,1761,2020-01-21
2020-04-15T19:57:01.675997_272_2,3,1761,2021-01-21
2020-04-15T19:57:01.675997_273,3,1865,2019-01-21
2020-04-15T19:57:01.675997_273_1,3,1865,2020-01-21
2020-04-15T19:57:01.675997_273_2,3,1865,2021-01-21
2020-04-15T19:57:01.675997_274,1,1992,2019-01-21
2020-04-15T19:57:01.675997_274_1,1,1992,2020-01-21
2020-04-15T19:57:01.675997_274_2,1,1992,2021-01-21
2020-04-15T19:57:01.675997_275,1,1520,2019-01-21
2020-04-15T19:57:01.675997_275_1,1,1520,2020-01-21
2020-04-15T19:57:01.675997_275_2,1,1520,2021-01-21
2020-04-15T19:57:01.675997_276,2,1900,2019-01-21
2020-04-15T19:57:01.675997_276_1,2,1900,2020-01-21
2020-04-15T19:57:01.675997_276_2,2,1900,2021-01-21
2020-04-15T19:57:01.675997_277,1,1942,2019-01-21
2020-04-15T19:57:01.675997_277_1,1,1942,2020-01-21
2020-04-15T19:57:01.675997_277_2,1,1942,2021-01-21
2020-04-15T19:57:01.675997_278,1,1207,2019-01-21
2020-04-15T19:57:01.675997_278_1,1,1207,2020-01-21
2020-04-15T19:57:01.675997_278_2,1,1207,2021-01-21
2020-04-15T19:57:01.675997_279,1,1798,2019-01-21
2020-04-15T19:57:01.675997_279_1,1,1798,2020-01-21
2020-04-15T19:57:01.675997_279_2,1,1798,2021-01-21
2020-04-15T19:57:01.675997_280,2,1884,2019-01-22
2020-04-15T19:57:01.675997_280_1,2,1884,2020-01-22
2020-04-15T19:57:01.675997_280_2,2,1884,2021-01-22
2020-04-15T19:57:01.675997_281,2,1454,2019-01-22
2020-04-15T19:57:01.675997_281_1,2,1454,2020-01-22
2020-04-15T19:57:01.675997_281_2,2,1454,2021-01-22
2020-04-15T19:57:01.675997_282,2,1251,2019-01-22
2020-04-15T19:57:01.675997_282_1,2,1251,2020-01-22
2020-04-15T19:57:01.675997_282_2,2,1251,2021-01-22
2020-04-15T19:57:01.675997_283,1,1292,2019-01-22
2020-04-15T19:57:01.675997_283_1,1,1292,2020-01-22
2020-04-15T19:57:01.675997_283_2,1,1292,2021-01-22
2020-04-15T19:57:01.675997_284,1,1298,2019-01-22
2020-04-15T19:57:01.675997_284_1,1,1298,2020-01-22
2020-04-15T19:57:01.675997_284_2,1,1298,2021-01-22
2020-04-15T19:57:01.676996_285,2,1886,2019-01-22
2020-04-15T19:57:01.676996_285_1,2,1886,2020-01-22
2020-04-15T19:57:01.676996_285_2,2,1886,2021-01-22
2020-04-15T19:57:01.676996_286,2,1307,2019-01-22
2020-04-15T19:57:01.676996_286_1,2,1307,2020-01-22
2020-04-15T19:57:01.676996_286_2,2,1307,2021-01-22
2020-04-15T19:57:01.676996_287,1,1701,2019-01-22
2020-04-15T19:57:01.676996_287_1,1,1701,2020-01-22
2020-04-15T19:57:01.676996_287_2,1,1701,2021-01-22
2020-04-15T19:57:01.676996_288,3,1972,2019-01-22
2020-04-15T19:57:01.676996_288_1,3,1972,2020-01-22
2020-04-15T19:57:01.676996_288_2,3,1972,2021-01-22
2020-04-15T19:57:01.676996_289,1,1013,2019-01-23
2020-04-15T19:57:01.676996_289_1,1,1013,2020-01-23
2020-04-15T19:57:01.676996_289_2,1,1013,2021-01-23
2020-04-15T19:57:01.676996_290,2,1406,2019-01-23
2020-04-15T19:57:01.676996_290_1,2,1406,2020-01-23
2020-04-15T19:57:01.676996_290_2,2,1406,2021-01-23
2020-04-15T19:57:01.676996_291,2,1549,2019-01-23
2020-04-15T19:57:01.676996_291_1,2,1549,2020-01-23
2020-04-15T19:57:01.676996_291_2,2,1549,2021-01-23
2020-04-15T19:57:01.676996_292,3,1010,2019-01-23
2020-04-15T19:57:01.676996_292_1,3,1010,2020-01-23
2020-04-15T19:57:01.676996_292_2,3,1010,2021-01-23
2020-04-15T19:57:01.676996_293,3,1250,2019-01-23
2020-04-15T19:57:01.676996_293_1,3,1250,2020-01-23
2020-04-15T19:57:01.676996_293_2,3,1250,2021-01-23
2020-04-15T19:57:01.676996_294,1,1372,2019-01-23
2020-04-15T19:57:01.676996_294_1,1,1372,2020-01-23
2020-04-15T19:57:01.676996_294_2,1,1372,2021-01-23
2020-04-15T19:57:01.676996_295,1,1684,2019-01-23
2020-04-15T19:57:01.676996_295_1,1,1684,2020-01-23
2020-04-15T19:57:01.676996_295_2,1,1684,2021-01-23
2020-04-15T19:57:01.676996_296,2,1632,2019-01-23
2020-04-15T19:57:01.676996_296_1,2,1632,2020-01-23
2020-04-15T19:57:01.676996_296_2,2,1632,2021-01-23
